ma_code,ma_name,ma_level,ma_parent,ma_postal_code
1376011013,Subarang Batuang,4,137601,26223
1376011016,Parik Rantang,4,137601,26222
1376011017,Parak Batuang,4,137601,26222
1376011018,Nunang Daya Bangun,4,137601,26221
1376011020,Labuah Basilang,4,137601,26229
1376011021,Ibuah,4,137601,26229
1376011022,Tanjuang Pauh,4,137601,26229
1376011032,Tanjuanggodang Sungaipinago,4,137601,26225
1376011033,Padangtongah Balainanduo,4,137601,26224
1376011034,Padangdata Tanahmati,4,137601,26223
137602,Payakumbuh Utara,3,1376,
1376021002,Napar,4,137602,26218
1376021032,Ompang Tanah Sirah,4,137602,26216
1376021033,Taratak Padang Kampuang,4,137602,26217
1376021034,Tigo Koto Dibaruah,4,137602,26215
1376021035,Tigo Koto Diate,4,137602,26218
